From	To
Q9XXL6	WBGene00014183
Q8MQ91	WBGene00008358
Q9XVJ0	WBGene00011731
G5ECZ5	WBGene00011684
Q19714	WBGene00009045
Q22563	WBGene00011836
G5EBY3	WBGene00003777
G2HK17	WBGene00013434
O16596	WBGene00017058
H2L2G9	WBGene00219300
P41855	WBGene00001444
O45199	WBGene00021122
Q2L6W8	WBGene00020011
Q9N5V7	WBGene00016903
P90755	WBGene00007755
Q9XXR9	WBGene00004233
Q9TYY6	WBGene00019514
V6CLJ0	WBGene00016612
Q9XVY5	WBGene00012415
P91553	WBGene00005565
G5EDJ9	WBGene00012786
G5ECS4	WBGene00019154
O16873	WBGene00015722
Q9XW29	WBGene00012732
Q18189	WBGene00016111
P83528	WBGene00015789
Q9NAR1	WBGene00007795
Q9N4Z1	WBGene00005634
C1P631	WBGene00185116
O45681	WBGene00010760
Q19174	WBGene00008561
Q7YTI5	WBGene00013331
P18948	WBGene00006930
E0AHE0	WBGene00195232
P34482	WBGene00006977
Q95Y40	WBGene00022302
A0A168H459	WBGene00044529
Q20967	WBGene00003094
Q19945	WBGene00000902
O17231	WBGene00019704
O45186	WBGene00019784
P34566	WBGene00011813
A0A0K3AS38	WBGene00255611
G5EDD7	WBGene00009108
Q94195	WBGene00017906
Q9XWY0	WBGene00012820
Q9GUI5	WBGene00021561
Q94406	WBGene00014039
Q18042	WBGene00015822
G5EEG0	WBGene00000286
Q21143	WBGene00010515
A0A0K3AV48	WBGene00013809
O44614	WBGene00000559
H9G304	WBGene00009791
O62040	WBGene00007438
Q20523	WBGene00009811
P91402	WBGene00019710
P06125	WBGene00006929
Q18074	WBGene00015954
O45138	WBGene00015467
Q94011	WBGene00044684
Q9N3X7	WBGene00021541
O44864	WBGene00019414
O45261	WBGene00007673
Q22218	WBGene00020249
Q21903	WBGene00011202
H9G363	WBGene00013331
Q9N4Z8	WBGene00021530
H2L0E4	WBGene00022586
Q94225	WBGene00018283
E3CTG4	WBGene00005617
Q21656	WBGene00010982
A0A0K3AT95	WBGene00255607
V6CKP5	WBGene00018347
A3RMT5	WBGene00045283
G5EEK9	WBGene00006914
A3QMB2	WBGene00016581
Q19907	WBGene00006667
D6R8X5	WBGene00219493
H2L0P5	WBGene00022391
H2L2I7	WBGene00010933
Q9TXM0	WBGene00000108
Q966J9	WBGene00018031
Q18462	WBGene00016416
Q8WQD4	WBGene00020170
Q19806	WBGene00017813
O76365	WBGene00017928
Q9N5N5	WBGene00005753
O17893	WBGene00010085
P34693	WBGene00004921
A0A0K3AR60	WBGene00021545
Q95QP2	WBGene00001463
H2KMM2	WBGene00219244
O02107	WBGene00021096
B5U8L0	WBGene00119203
H9G356	WBGene00010375
P91238	WBGene00017246
Q5TEB3	WBGene00043997
O44817	WBGene00018667
Q9U3F0	WBGene00009698
G5EEW1	WBGene00007668
Q564Y3	WBGene00044177
F3Y5R9	WBGene00012562
Q20505	WBGene00009816
Q22321	WBGene00020323
Q18312	WBGene00004346
Q9XVU6	WBGene00011592
A0A0K3AXN1	WBGene00016538
Q86NE3	WBGene00000743
Q9N2X2	WBGene00022377
O01662	WBGene00000627
A0A2C9C3E1	WBGene00019765
Q03605	WBGene00011365
B7WNB0	WBGene00013002
Q966L4	WBGene00017087
O01452	WBGene00015398
Q18826	WBGene00008302
Q9XVW7	WBGene00007148
G5EEK7	WBGene00004793
Q19413	WBGene00008758
Q9XUJ3	WBGene00006273
O45704	WBGene00011024
Q3S1L6	WBGene00044557
D0VWM4	WBGene00009887
Q23623	WBGene00006566
G5EGP1	WBGene00006845
Q9BLC4	WBGene00017406
O62036	WBGene00007383
P34619	WBGene00023405
O16880	WBGene00000069
Q7YTM1	WBGene00011046
O16263	WBGene00018219
C7FZS8	WBGene00194696
Q21874	WBGene00011175
Q9XXP5	WBGene00005341
Q18924	WBGene00006309
Q19701	WBGene00009036
O17641	WBGene00000751
F3Y5R5	WBGene00206461
Q21686	WBGene00019850
O16555	WBGene00015827
Q1XFZ3	WBGene00000980
O02062	WBGene00020660
Q688B9	WBGene00015656
Q19835	WBGene00009183
O17816	WBGene00008837
E3CTH0	WBGene00044527
Q20882	WBGene00010153
Q4TTC0	WBGene00044300
Q5FC67	WBGene00044011
A0A0M7REM9	WBGene00021457
G5EFA6	WBGene00004285
Q93697	WBGene00001763
P34678	WBGene00001628
Q23260	WBGene00013869
Q22397	WBGene00000007
O16696	WBGene00020890
Q7YWS4	WBGene00012035
A0A0K3ARH1	WBGene00270322
Q7YTL2	WBGene00010956
O45520	WBGene00009708
D0G910	WBGene00194835
Q09456	WBGene00000656
Q8I4A6	WBGene00014125
Q9XUD5	WBGene00010127
Q22694	WBGene00011954
A1IMB8	WBGene00021152
E5QCJ0	WBGene00202514
O45820	WBGene00012021
Q9XXD2	WBGene00012966
A0A131MCH9	WBGene00017034
W6RRY4	WBGene00017998
G5EDL8	WBGene00013424
P91053	WBGene00015852
B3CJ41	WBGene00077751
Q19748	WBGene00017716
Q17728	WBGene00015531
Q20601	WBGene00009889
Q9TZ28	WBGene00020452
A5Z2U9	WBGene00045473
O62154	WBGene00008700
Q3Y403	WBGene00016568
Q18769	WBGene00008250
O17974	WBGene00010885
O02327	WBGene00011944
Q18796	WBGene00008272
Q95XJ2	WBGene00022090
Q9UB02	WBGene00019244
O16614	WBGene00015110
Q93212	WBGene00004944
Q17815	WBGene00007424
Q20643	WBGene00009921
O44519	WBGene00018926
O44691	WBGene00006117
G5EBG2	WBGene00012806
Q23072	WBGene00022528
Q09270	WBGene00007925
Q23075	WBGene00022588
Q09360	WBGene00014245
Q6AW09	WBGene00021645
H9G319	WBGene00009765
O18309	WBGene00014149
U4PAQ0	WBGene00019665
A0A0K3ASV3	WBGene00020396
H2L095	WBGene00044527
Q9N5E9	WBGene00020177
Q9XWA1	WBGene00012742
Q8IFY8	WBGene00020819
Q2XMY7	WBGene00044661
Q94129	WBGene00006950
P54245	WBGene00017580
Q95Y21	WBGene00021504
Q9U3R0	WBGene00007459
Q9TZD5	WBGene00020120
Q9N5P6	WBGene00019132
O62505	WBGene00014198
D1MN84	WBGene00194870
B2MZB3	WBGene00077703
G5EDP9	WBGene00000001
Q7YWV3	WBGene00011296
H2L0H9	WBGene00019774
Q23528	WBGene00006619
A0A1T5HV17	WBGene00271606
Q93240	WBGene00007649
Q09257	WBGene00016276
Q9BKZ9	WBGene00001410
O17814	WBGene00008840
O45769	WBGene00011689
Q7YWN3	WBGene00013459
Q9N524	WBGene00021414
Q19844	WBGene00017865
G5EFS0	WBGene00009618
Q20878	WBGene00010152
P54246	WBGene00000044
C1P643	WBGene00007309
Q9U2K6	WBGene00006629
Q19970	WBGene00017991
Q7YTK8	WBGene00011640
A0A131MD03	WBGene00015884
Q93834	WBGene00010327
Q9N3W2	WBGene00021579
Q9NA77	WBGene00013254
O44810	WBGene00017450
Q22349	WBGene00020370
Q9N326	WBGene00021999
O62366	WBGene00011546
Q23435	WBGene00006664
O45262	WBGene00007674
P90989	WBGene00015189
Q09EE6	WBGene00044987
H2L2K3	WBGene00011252
O17644	WBGene00007938
O01465	WBGene00001698
Q20842	WBGene00018888
Q20966	WBGene00010233
Q95Y05	WBGene00021522
Q18629	WBGene00008097
V6CKK1	WBGene00016956
A7LPG0	WBGene00011900
O45879	WBGene00012184
Q9XW20	WBGene00012481
Q23009	WBGene00019653
A0A131MBE3	WBGene00018442
U4PBY7	WBGene00044466
O01777	WBGene00021007
I2HAD8	WBGene00219421
P50306	WBGene00015540
G5ECB1	WBGene00006981
H2L062	WBGene00022412
G5ECC6	WBGene00002101
O45778	WBGene00005766
Q09443	WBGene00007434
Q21174	WBGene00019353
Q9XW69	WBGene00013549
Q9U239	WBGene00013236
Q9U2S8	WBGene00013792
H2KZI2	WBGene00017297
O17127	WBGene00017963
Q09957	WBGene00015940
Q7YZV6	WBGene00006067
O18230	WBGene00013302
Q18925	WBGene00017022
Q18854	WBGene00008318
Q7JLG7	WBGene00008102
G5EGF3	WBGene00009032
Q19889	WBGene00005610
Q9U261	WBGene00013107
I2HA86	WBGene00219424
P91159	WBGene00005876
O16739	WBGene00018439
O16649	WBGene00020290
Q9BLB4	WBGene00019254
Q19761	WBGene00009086
G5EF79	WBGene00013294
Q27517	WBGene00011675
A7DT43	WBGene00019415
O76662	WBGene00005437
G5EEG9	WBGene00001949
P91860	WBGene00006272
Q9XUG2	WBGene00008201
Q19794	WBGene00017803
Q9XXM4	WBGene00005806
A0A0K3ASB8	WBGene00045308
Q20880	WBGene00000695
A8WFK8	WBGene00016619
Q09665	WBGene00006583
A0A0K3AXF0	WBGene00013802
Q9XVV6	WBGene00010649
Q09296	WBGene00017136
O17818	WBGene00008839
Q9XVH3	WBGene00012199
O61897	WBGene00005907
Q95XP0	WBGene00022155
Q69YW8	WBGene00010995
G4SM94	WBGene00194821
Q9XVD3	WBGene00007701
O61200	WBGene00022807
E8MDW3	WBGene00013679
Q9TYV1	WBGene00019189
G5EEQ3	WBGene00014200
Q7YWP1	WBGene00013298
Q9XXB3	WBGene00005504
Q20014	WBGene00009386
P54137	WBGene00011201
Q95YC6	WBGene00016658
P34687	WBGene00000611
Q93805	WBGene00010225
D6VPA1	WBGene00018976
O17729	WBGene00008393
Q2XMZ6	WBGene00010673
P34521	WBGene00010782
Q9XVK1	WBGene00001062
P91491	WBGene00020710
O17795	WBGene00008678
Q19871	WBGene00009216
A0A061ACS5	WBGene00077697
Q95XU7	WBGene00022005
O44500	WBGene00019822
Q9U2B2	WBGene00000544
O17879	WBGene00009867
O18083	WBGene00006153
Q5W612	WBGene00019504
G5EBX2	WBGene00011087
Q94265	WBGene00019541
Q22934	WBGene00016813
O61964	WBGene00017824
Q7JNR0	WBGene00014997
B1GRK6	WBGene00017843
P91030	WBGene00005272
Q7YXU6	WBGene00005941
Q09964	WBGene00015079
O44145	WBGene00016636
O76397	WBGene00018094
O62030	WBGene00006264
A0A0K3AX65	WBGene00019812
E5QCE2	WBGene00206365
P34321	WBGene00007406
P53017	WBGene00003435
P53017	WBGene00003443
P53017	WBGene00003426
P53017	WBGene00003438
P53017	WBGene00003469
P53017	WBGene00003467
P53017	WBGene00003429
P53017	WBGene00003446
P53017	WBGene00003457
P53017	WBGene00003458
P53017	WBGene00003452
P53017	WBGene00003468
P53017	WBGene00003444
Q7YTH6	WBGene00013385
O17841	WBGene00006134
Q9N5N4	WBGene00019179
Q20558	WBGene00018587
C9IY22	WBGene00014207
A0A1X7RBV1	WBGene00043983
Q9TYZ4	WBGene00019263
O18069	WBGene00006083
A5JYW4	WBGene00045412
O16485	WBGene00015073
G5EEA9	WBGene00012789
G5EEA9	WBGene00012790
O01503	WBGene00016492
O16488	WBGene00015076
Q20798	WBGene00004768
Q19757	WBGene00009085
Q9XWC1	WBGene00013516
O62494	WBGene00013288
Q17461	WBGene00007117
A9UJP5	WBGene00011427
Q20288	WBGene00018301
P17657	WBGene00001074
Q8ITW9	WBGene00019488
O44454	WBGene00015411
Q22109	WBGene00020168
O01661	WBGene00000368
Q18911	WBGene00017000
Q11094	WBGene00001953
O16286	WBGene00021740
O01908	WBGene00016633
A0A0M7RDY3	WBGene00044087
A0A168H365	WBGene00013543
O44624	WBGene00019649
G5EFL0	WBGene00014115
A0A2C9C2Z6	WBGene00015794
E3W739	WBGene00011572
P90859	WBGene00009164
A0A131MCV3	WBGene00269421
H2KY91	WBGene00000895
O45518	WBGene00009706
H2L2D6	WBGene00045488
E4MVC4	WBGene00206362
Q18640	WBGene00005295
Q95Y12	WBGene00021515
H9G2W4	WBGene00010079
A4UVM0	WBGene00045356
Q9XU17	WBGene00010413
A0A0M7RFA1	WBGene00268206
Q9U5B5	WBGene00018380
Q9N5I2	WBGene00019566
Q1W0R1	WBGene00044788
Q93570	WBGene00009121
Q09400	WBGene00019063
U4PMM5	WBGene00021510
Q7YX17	WBGene00009843
P91310	WBGene00018573
Q9GR30	WBGene00022320
Q9NAM8	WBGene00013649
Q7YX79	WBGene00007251
C0P278	WBGene00185014
B3GWE1	WBGene00077763
Q9U1V4	WBGene00013450
Q9XUB7	WBGene00001390
O01913	WBGene00019997
O45511	WBGene00009612
Q9NAF5	WBGene00013047
Q7K6I8	WBGene00013421
A1Z6D0	WBGene00045207
Q9NAP0	WBGene00010953
G5EDK0	WBGene00013610
O18304	WBGene00014103
Q21437	WBGene00000659
Q4R120	WBGene00044558
Q9U338	WBGene00005099
Q4W5T6	WBGene00044310
Q9XW34	WBGene00013475
D0IMZ2	WBGene00189987
Q23547	WBGene00014008
Q19475	WBGene00001164
G5EDE7	WBGene00021470
Q09991	WBGene00019605
Q8MXJ2	WBGene00015613
Q6BES0	WBGene00023415
Q21298	WBGene00010638
J7SEY7	WBGene00219547
Q9U2P6	WBGene00012505
E0R7K2	WBGene00195241
Q18258	WBGene00016167
Q20582	WBGene00009874
Q95XK1	WBGene00022412
Q18502	WBGene00001452
H2KZL9	WBGene00022847
Q20238	WBGene00009585
G5EFE7	WBGene00001508
Q7JK99	WBGene00013013
O45419	WBGene00009291
Q18122	WBGene00016034
V6CLN3	WBGene00019255
Q9XVM6	WBGene00009982
O17081	WBGene00016517
G1K0V5	WBGene00206484
Q94303	WBGene00005422
Q9XWI8	WBGene00013192
Q9N516	WBGene00021436
D3YT49	WBGene00077714
Q20407	WBGene00009704
Q09567	WBGene00018610
Q9XXA4	WBGene00007067
G1K0X9	WBGene00007521
Q21536	WBGene00010920
E0R7K5	WBGene00012570
Q22683	WBGene00020690
Q4W5R6	WBGene00044346
H2L039	WBGene00003734
A0A1T5HUU9	WBGene00271605
Q23508	WBGene00022744
O02275	WBGene00010071
A7LPC6	WBGene00045456
Q95XP3	WBGene00022156
Q21823	WBGene00011114
O18136	WBGene00012065
O18253	WBGene00013321
Q18511	WBGene00008008
O45507	WBGene00009608
Q94261	WBGene00019543
Q19612	WBGene00017614
Q94364	WBGene00012378
A0A078BTL3	WBGene00013634
Q21671	WBGene00010996
X5LVB0	WBGene00017399
Q17654	WBGene00007325
X5LX59	WBGene00018739
Q23029	WBGene00005237
P90877	WBGene00009791
D7SFL9	WBGene00195142
Q86GB7	WBGene00005714
G5EED3	WBGene00013911
O17170	WBGene00005541
Q7YX10	WBGene00009789
D3KFW2	WBGene00194935
Q58AU0	WBGene00006428
Q565B6	WBGene00044140
Q11103	WBGene00015357
Q19248	WBGene00017295
Q9XWU1	WBGene00012614
Q17889	WBGene00015666
O61215	WBGene00020913
Q18613	WBGene00008084
Q09210	WBGene00005034
O76436	WBGene00006081
Q93557	WBGene00009069
O16909	WBGene00005453
Q7Z2B3	WBGene00021915
O45835	WBGene00012043
Q9UAV3	WBGene00006721
Q9XX18	WBGene00012645
Q9N3E2	WBGene00021834
Q9GZD6	WBGene00015444
H2KZY6	WBGene00018538
Q7YX51	WBGene00008522
Q9GUC9	WBGene00017468
A1Z6D5	WBGene00045211
H2L0I8	WBGene00020208
P55155	WBGene00006925
O17774	WBGene00008611
Q9NAQ1	WBGene00010509
G5EFD5	WBGene00006804
O45633	WBGene00010483
Q23263	WBGene00000749
Q19569	WBGene00003745
Q22369	WBGene00000618
Q22289	WBGene00006546
Q8MPR3	WBGene00022824
Q10127	WBGene00018959
O62113	WBGene00008160
H1UBJ9	WBGene00012995
O17788	WBGene00008671
C6KRJ7	WBGene00009036
Q9XW61	WBGene00003414
A0A0K3AXS7	WBGene00018094
Q21253	WBGene00010593
A0A061ACK1	WBGene00010316
K8ERW6	WBGene00013651
H2KZ63	WBGene00044767
D1YSH6	WBGene00015882
Q9XW35	WBGene00013478
Q95Q40	WBGene00022504
Q23172	WBGene00012278
O16622	WBGene00018111
G5EEW6	WBGene00000890
P91476	WBGene00020624
Q4W5S8	WBGene00044376
G5EEX7	WBGene00009884
Q20385	WBGene00009675
O16430	WBGene00005248
Q965T1	WBGene00021960
Q9XVZ9	WBGene00013218
B1V8J1	WBGene00077688
Q9XVE3	WBGene00007569
Q17448	WBGene00015049
O17682	WBGene00008207
Q3V5K7	WBGene00044551
O44481	WBGene00017416
O01879	WBGene00022577
P46873	WBGene00003884
O76635	WBGene00019269
Q4W501	WBGene00044420
E3CTG7	WBGene00202502
A0A1X7RBR0	WBGene00022858
Q9N564	WBGene00021267
O02297	WBGene00011432
O45162	WBGene00005476
O62362	WBGene00011541
Q22979	WBGene00001913
B5BM36	WBGene00086552
Q19791	WBGene00001650
Q21222	WBGene00010562
O45436	WBGene00003603
Q564R5	WBGene00044184
Q22036	WBGene00006606
Q23601	WBGene00004192
Q21404	WBGene00019584
Q5DX36	WBGene00050941
Q9BL23	WBGene00022356
Q6F6K3	WBGene00000056
H2KML8	WBGene00013534
O44802	WBGene00017453
E7EM29	WBGene00016152
O18210	WBGene00001623
A5HW96	WBGene00012814
Q564W8	WBGene00044236
O44544	WBGene00006172
Q8MQ79	WBGene00006886
A7LPC9	WBGene00206371
Q27365	WBGene00023498
Q95QG6	WBGene00018322
O16607	WBGene00016778
O76707	WBGene00022544
Q8I4M5	WBGene00007975
O02129	WBGene00017114
G5EBQ8	WBGene00000497
B5BM45	WBGene00086569
O62280	WBGene00006148
Q21124	WBGene00019297
O76586	WBGene00015821
P90908	WBGene00010608
G5EDX4	WBGene00001211
Q21171	WBGene00019355
Q18743	WBGene00008233
Q22261	WBGene00011534
Q9XVD9	WBGene00007571
Q9GUF2	WBGene00022245
Q21638	WBGene00010979
Q9NAQ6	WBGene00008847
Q9N491	WBGene00005020
Q11115	WBGene00015379
Q22382	WBGene00011701
O16543	WBGene00015909
Q18704	WBGene00016767
Q8MXQ7	WBGene00022363
O17199	WBGene00015600
Q09624	WBGene00003058
Q19074	WBGene00017148
G5EFZ0	WBGene00011952
Q20477	WBGene00009797
Q11184	WBGene00002881
Q20397	WBGene00009687
A8WFH3	WBGene00020800
O44654	WBGene00006274
A0A2C9C387	WBGene00019765
P91481	WBGene00020627
Q22631	WBGene00011880
Q93828	WBGene00010323
O18183	WBGene00012362
Q9U2B7	WBGene00023404
G5EFM7	WBGene00008934
H2KZ33	WBGene00016218
Q19787	WBGene00009133
Q22481	WBGene00020503
G3MU11	WBGene00010079
F5GU47	WBGene00020093
G4SNQ9	WBGene00206512
Q2A953	WBGene00044774
Q9N5D3	WBGene00004947
Q4W5S0	WBGene00044437
Q9XVP6	WBGene00009324
P24893	WBGene00010964
Q9GZG1	WBGene00015994
Q95Y28	WBGene00021325
Q17478	WBGene00007146
H2L0J7	WBGene00020008
A0A131MB42	WBGene00015397
Q20327	WBGene00001713
Q09654	WBGene00000180
Q17573	WBGene00007226
G5EDF8	WBGene00022495
G5EDF8	WBGene00013840
Q86MD0	WBGene00005579
Q9U379	WBGene00011531
G1K112	WBGene00206508
Q9XX92	WBGene00013611
Q21220	WBGene00019383
Q45EM0	WBGene00044588
G4S035	WBGene00019609
F0IWT2	WBGene00002040
Q4W520	WBGene00044301
O18043	WBGene00011513
Q7KX46	WBGene00002099
M1Z838	WBGene00016473
G5EFN6	WBGene00001445
Q21590	WBGene00010883
H2L0D7	WBGene00021645
Q9N591	WBGene00022457
Q21500	WBGene00019753
G5EGI9	WBGene00011380
Q9XUN2	WBGene00006140
Q9U218	WBGene00013231
Q95QV2	WBGene00000477
A3FPI9	WBGene00045270
Q17624	WBGene00007296
D0IMZ0	WBGene00194833
O76514	WBGene00000936
Q95QT4	WBGene00003728
G5ECW0	WBGene00003568
Q8TA52	WBGene00022465
G5ECL1	WBGene00010875
Q9GZH0	WBGene00020680
F5GU78	WBGene00007378
Q9XWQ8	WBGene00012429
Q19082	WBGene00017154
Q9NA92	WBGene00013179
A5Z2S2	WBGene00044035
Q9XWH7	WBGene00013276
O61922	WBGene00015986
Q21108	WBGene00010487
Q10002	WBGene00000151
Q21378	WBGene00019552
Q21555	WBGene00010889
Q2A954	WBGene00044772
Q9NA51	WBGene00003604
O16540	WBGene00015911
Q7KX00	WBGene00021692
Q5FC32	WBGene00044059
Q23650	WBGene00014122
Q95XI4	WBGene00022094
Q93332	WBGene00007954
Q09620	WBGene00014131
Q20787	WBGene00018827
Q17722	WBGene00015528
O16715	WBGene00001546
Q21945	WBGene00001759
P34468	WBGene00010226
H2FLM4	WBGene00013334
Q20520	WBGene00009807
Q21711	WBGene00011012
Q5F4U5	WBGene00020300
Q20922	WBGene00000732
G5EGA5	WBGene00001394
G5EGU7	WBGene00007800
G5EC47	WBGene00007908
D1MN72	WBGene00045096
Q18555	WBGene00008036
Q9XWC4	WBGene00013498
Q8MQ61	WBGene00004122
P42173	WBGene00006811
P34509	WBGene00019455
Q9U219	WBGene00013230
Q965L6	WBGene00005573
Q9N5F1	WBGene00020180
O17292	WBGene00005408
Q9N2U6	WBGene00022402
Q22176	WBGene00011450
O18208	WBGene00013141
Q9XUQ1	WBGene00011623
Q9NAL1	WBGene00013784
Q9N5H1	WBGene00019685
O76679	WBGene00015433
Q629J5	WBGene00043060
Q9NA60	WBGene00013519
O45821	WBGene00012022
D3YT11	WBGene00011707
Q09484	WBGene00016003
Q09352	WBGene00011678
Q9N4D5	WBGene00022275
Q9XX54	WBGene00012617
O45362	WBGene00008822
Q9XVK0	WBGene00011185
Q9NAE3	WBGene00013101
Q9TYQ6	WBGene00019257
Q9BKQ5	WBGene00022051
Q5WRP2	WBGene00023500
I2HAA3	WBGene00007391
Q18317	WBGene00000771
O45516	WBGene00009707
E0AHB2	WBGene00007935
Q9U362	WBGene00011936
A7DT35	WBGene00018978
Q21427	WBGene00010775
Q18298	WBGene00007802
P91113	WBGene00016299
O76665	WBGene00015247
O45550	WBGene00001092
Q21127	WBGene00010493
Q966G4	WBGene00020054
A0A0S4XR74	WBGene00020740
Q20789	WBGene00010064
O02263	WBGene00009696
Q86MP1	WBGene00000670
O62506	WBGene00006234
Q23626	WBGene00014097
Q9XW96	WBGene00005056
H2KYC0	WBGene00044125
A0A0S4XRK9	WBGene00019927
Q20726	WBGene00009985
O62228	WBGene00009415
Q18129	WBGene00004216
A0A131MCX9	WBGene00020555
G5EBH1	WBGene00009498
Q20599	WBGene00018640
G5ED74	WBGene00013710
H2L2K9	WBGene00013485
G4SDZ8	WBGene00044774
Q93650	WBGene00009271
Q9UAQ0	WBGene00018313
G5ECV4	WBGene00021477
Q7YWM4	WBGene00013850
Q965V6	WBGene00021542
O16531	WBGene00015873
Q21715	WBGene00005120
Q27GT2	WBGene00044482
Q9U2J3	WBGene00012726
B4E3X3	WBGene00086568
Q19548	WBGene00017560
Q9GYQ8	WBGene00016791
G5EC77	WBGene00012317
O18226	WBGene00013296
F5GU62	WBGene00020134
Q7YWP8	WBGene00012937
Q20174	WBGene00018186
Q9NAG7	WBGene00012988
N1NSH4	WBGene00007424
Q20305	WBGene00002032
Q7JP48	WBGene00002096
O62223	WBGene00009412
Q20688	WBGene00018726
Q18675	WBGene00008153
H2KZU9	WBGene00017732
Q21323	WBGene00004386
Q18998	WBGene00008434
Q22111	WBGene00020169
O62163	WBGene00008785
Q17824	WBGene00015592
O45741	WBGene00011400
Q9N5M1	WBGene00019219
O17526	WBGene00020941
A8WI10	WBGene00050956
Q20724	WBGene00009995
Q23545	WBGene00014006
Q22957	WBGene00017362
Q22742	WBGene00020769
Q09559	WBGene00009380
O76838	WBGene00020584
Q21546	WBGene00010926
Q9U2U3	WBGene00013804
Q9XUT6	WBGene00010651
Q7YX33	WBGene00009283
O44583	WBGene00018624
O45526	WBGene00009834
O44847	WBGene00020205
F3NWW5	WBGene00002195
I2HAL5	WBGene00009018
B1Q273	WBGene00044080
Q9U2C9	WBGene00006556
O18169	WBGene00012265
Q02333	WBGene00022720
Q9N3U7	WBGene00021621
O16272	WBGene00018209
Q23386	WBGene00006659
Q22747	WBGene00011994
P48053	WBGene00015481
H2KYN8	WBGene00017798
Q23330	WBGene00022615
O17708	WBGene00008293
Q8ITZ6	WBGene00016476
Q966B2	WBGene00021608
V6CLM6	WBGene00235380
P91443	WBGene00002039
O45523	WBGene00004353
Q18590	WBGene00001959
E2JL04	WBGene00002153
Q19038	WBGene00000952
C7IVQ8	WBGene00017586
Q9GZE2	WBGene00018647
Q18461	WBGene00003442
O45765	WBGene00011581
O01927	WBGene00007549
A0A1X7RBS1	WBGene00271701
O17598	WBGene00007717
O17585	WBGene00007615
Q21509	WBGene00010862
O45584	WBGene00010167
F3Y5R8	WBGene00013539
Q21223	WBGene00010563
Q7YTQ8	WBGene00008155
Q966G9	WBGene00005900
Q9XTS6	WBGene00009822
G5EFA9	WBGene00004815
D5MCU9	WBGene00195061
O76680	WBGene00006012
Q20404	WBGene00004222
Q9TZF0	WBGene00005566
G5EFY4	WBGene00001210
Q95XX0	WBGene00006708
Q20800	WBGene00044631
O61905	WBGene00006096
Q93869	WBGene00010688
Q21183	WBGene00001712
Q17817	WBGene00007426
O45671	WBGene00010754
Q9NF27	WBGene00012790
Q9U1Z8	WBGene00005389
E0AHB7	WBGene00119204
Q9U2G0	WBGene00012896
D0Z5N5	WBGene00013592
G5EC18	WBGene00004083
Q17810	WBGene00015587
Q9XWT8	WBGene00013631
Q9TZE2	WBGene00021025
B3WFY8	WBGene00001121
Q21104	WBGene00003629
P91264	WBGene00017674
P45962	WBGene00002216
U4PQR6	WBGene00235273
Q9TXY8	WBGene00021548
Q18454	WBGene00007935
Q9UAW7	WBGene00005597
Q94307	WBGene00020700
Q9XV36	WBGene00009753
P91351	WBGene00018909
Q9U264	WBGene00013102
O44540	WBGene00003751
Q95Q38	WBGene00005562
D0G909	WBGene00021204
Q9XXE3	WBGene00012852
Q23137	WBGene00001731
Q20192	WBGene00018203
I2HAA1	WBGene00010079
O62250	WBGene00009734
Q09375	WBGene00022674
Q9BLC0	WBGene00017403
O16747	WBGene00018434
O46011	WBGene00005396
Q9TZL9	WBGene00022200
O45965	WBGene00005335
Q10011	WBGene00020563
Q22925	WBGene00016817
Q9XWH4	WBGene00013279
Q10052	WBGene00001588
Q86NE2	WBGene00000744
O17553	WBGene00007212
Q9N497	WBGene00022439
P30634	WBGene00000388
H2KZ80	WBGene00016462
Q10933	WBGene00015136
O17004	WBGene00020718
O16971	WBGene00020154
A0A0K3ASN8	WBGene00019388
P34356	WBGene00004401
Q10938	WBGene00015138
Q9TYP4	WBGene00019200
Q2V4S2	WBGene00001558
H2KZ53	WBGene00017968
Q2L6W5	WBGene00044701
G5EEN4	WBGene00013355
Q9U320	WBGene00013642
Q20746	WBGene00010031
Q86G91	WBGene00011586
O01601	WBGene00020416
P34892	WBGene00002200
G5EF81	WBGene00005202
Q18401	WBGene00016360
H2L057	WBGene00021545
Q9U2L3	WBGene00012709
C7IVS3	WBGene00194733
Q93171	WBGene00001021
Q8I4L6	WBGene00008634
Q9XV42	WBGene00005710
Q9N2S1	WBGene00021183
Q9XVT7	WBGene00007214
Q23346	WBGene00022621
Q8ITZ1	WBGene00018201
O45589	WBGene00010171
Q965Z5	WBGene00022656
A5A631	WBGene00020465
J7SF01	WBGene00010236
K8ESH3	WBGene00011810
Q5FC21	WBGene00044025
Q9U2S0	WBGene00013809
Q19511	WBGene00008902
Q9GRZ9	WBGene00013340
Q19410	WBGene00008754
A0A2K5AU03	WBGene00007487
O76584	WBGene00001673
Q23265	WBGene00013871
A3FPJ6	WBGene00045248
O62260	WBGene00010000
Q9XXU5	WBGene00000138
Q94166	WBGene00000454
Q95XL6	WBGene00022274
F5GU58	WBGene00206478
E9P8A1	WBGene00206389
U4PF03	WBGene00235324
P50437	WBGene00016179
Q23058	WBGene00006038
Q23058	WBGene00006040
Q21156	WBGene00001454
A0A2C9C3H4	WBGene00016891
Q56VR9	WBGene00019282
Q19148	WBGene00017194
Q7YX35	WBGene00008807
Q23456	WBGene00013965
Q9XV51	WBGene00009247
P91368	WBGene00019661
Q9N2T1	WBGene00021179
Q6BES2	WBGene00010940
A8WFG7	WBGene00022651
